날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2019-11-29,43250,-1300,860224,384925,441322,-56397,194989,360318,-165329,221726
2019-11-28,44550,450,610036,293622,319922,-26300,185009,170074,14935,11365
2019-11-27,44100,150,706936,332124,238643,93481,224430,404169,-179739,86258
2019-11-26,43950,-750,1600104,505641,284749,220892,713562,1259211,-545649,324757
2019-11-25,44700,500,1007261,450607,276865,173742,416700,595581,-178881,5139
2019-11-22,44200,500,1123670,490350,290231,200119,430390,582146,-151756,-48363
2019-11-21,43700,-50,987570,518977,438619,80358,339064,452530,-113466,33108
2019-11-20,43750,250,955426,402566,392440,10126,506978,454630,52348,-62474
2019-11-19,43500,-200,741012,367195,324753,42442,333766,358460,-24694,-17748
2019-11-18,43700,100,682054,284282,312658,-28376,360423,313059,47364,-18988
2019-11-15,43600,100,624280,434629,314108,120521,146810,207798,-60988,-59533
2019-11-14,43500,700,1053067,580200,450851,129349,438474,477301,-38827,-90522
2019-11-13,42800,-900,759668,287096,273032,14064,322993,402231,-79238,65174
2019-11-12,43700,750,724324,331314,241439,89875,326384,313895,12489,-102364
2019-11-11,42950,-150,762692,421967,337728,84239,286227,354230,-68003,-16236
합계,,,471267350,154027565,145008517,9019048,113696550,131819388,-18122838,9103790
